product_id,product_name,brand_id,brand_name,loves_count,rating,reviews,ingredients,price_usd,primary_category,secondary_category
P481162,Essential Energy Hydrating Cream,5337,Shiseido,5184,4.5465,452.0,"['Water(Aqua/Eau),Dimethicone,Butylene Glycol,Alcohol Denat.,Betaine,Glycerin,Isohexadecane,Hydrogenated Polydecene,Ppg-3 Dipivalate,Silica,Behenyl Alcohol,Stearyl Alcohol,Myristyl Myristate,Glyceryl Stearate Se,Polysorbate 60,Peg-100 Stearate,Peg/Ppg-14/7 Dimethyl Ether,Peg/Ppg-17/4 Dimethyl Ether,Phenoxyethanol,Dimethylacrylamide/Sodium Acryloyldimethyltaurate Crosspolymer,Titanium Dioxide (Ci 77891),Sorbitan Tristearate,Erythritol,Fragrance (Parfum),Alcohol,Aminopropyl Dimethicone,2-O-Ethyl Ascorbic Acid,Carbomer,Trisodium Edta,Xanthan Gum,Caffeine,Potassium Hydroxide,Isostearic Acid,Sodium Metaphosphate,Phytosteryl/Octyldodecyl Lauroyl Glutamate,Aluminum Hydroxide,Linalool,Tocopherol,Sodium Metabisulfite,Limonene,Citrus Unshiu Peel Extract,Sodium Hyaluronate,Angelica Keiskei Leaf/Stem Extract,Ziziphus Jujuba Fruit Extract,Panax Ginseng Root Extract,Sodium Acetylated Hyaluronate,Scutellaria Baicalensis Root Extract,Iron Oxides (Ci 77491),Alpinia Speciosa Leaf Extract,Rosmarinus Officinalis (Rosemary) Leaf Extract (Rosmarinus Officinalis Leaf Extract),Sanguisorba Officinalis Root Extract,Pyrola Incarnata Extract.']",50.0,Skincare,Moisturizers
P173652,Bio-Performance Advanced Super Revitalizing Cream,5337,Shiseido,22311,4.5335,358.0,"['Water (Aqua),Glycerin,Butylene Glycol,Isododecane,Isohexadecane,Dimethicone,Cetyl Ethylhexanoate,Hydrogenated Polydecene,Disteardimonium Hectorite,Peg-9 Polydimethylsiloxyethyl Dimethicone,Peg-150,Peg-8 Diisostearate,Phenoxyethanol,Methylparaben,Ethylparaben,Phytosteryl Macadamiate,Sodium Citrate,Fragrance (Parfum),Trisodium Edta,Tocopheryl Acetate,Stearyl Glycyrrhetinate,Hydroxyproline,Citric Acid,Sodium Metaphosphate,Benzyl Benzoate,Alpha-Isomethyl Ionone,Butylphenyl Methylpropional,Hexyl Cinnamal,Linalool,Limonene,Sodium Acetylated Hyaluronate,Citronellol,Geraniol,Saccharomyces Ferment Lysate Filtrate,Rubus Idaeus (Raspberry) Fruit Extract,Iron Oxides (Ci 77492),Syzygium Jambos Leaf Extract,Iron Oxides (Ci 77491),Tocopherol.']",85.0,Skincare,Moisturizers
P405944,Ultra Sun Protection Lotion Broad Spectrum SPF 50+ WetForce for Sensitive Skin & Children,5337,Shiseido,12724,3.1858,226.0,"['Dimethicone, Water, Butylene Glycol, Glycerin, Diisopropyl Sebacate, Polymethyl Methacrylate, Hydrogenated Polydecene, Peg-10 Dimethicone, Cyclomethicone, Peg-9 Polydimethylsiloxyethyl Dimethicone, Bis-Butyldimethicone Polyglyceryl-3, Peg-6, Trimethylsiloxysilicate, Peg-32, Peg/Ppg-14/7 Dimethyl Ether, Scutellaria Baicalensis Root Extract, Rubus Idaeus (Raspberry) Fruit Extract, Aloe Barbadensis Leaf Extract, Thymus Serpillum Extract, Aluminum Distearate, Aluminum Hydroxide, Hydrogen Dimethicone, Isostearic Acid, Disteardimonium Hectorite, Hydrated Silica, Sodium Metaphosphate, Triethoxycaprylylsilane, Stearic Acid, Dextrin Palmitate, Distearyldimonium Chloride, Tocopherol, Syzygium Jambos Leaf Extract.']",42.0,Skincare,Sunscreen
P448201,Benefiance Wrinkle Smoothing Day Cream SPF 23,5337,Shiseido,18392,4.5121,207.0,"['Water, Glycerin, Dipropylene Glycol, Butylene Glycol, Behenyl Alcohol, Sd Alcohol 40-B, Silica, Dimethicone, Isododecane, Isohexadecane, Sorbitol, Beheneth-20, Myristyl Myristate, Phytosteryl Macadamiate, Erythritol, Xanthan Gum, Tocopheryl Acetate, Peg/Ppg-14/7 Dimethyl Ether, Peg/Ppg-17/4 Dimethyl Ether, Caffeine, Sapindus Mukorossi Peel Extract, Angelica Keiskei Leaf/Stem Extract, Camellia Sinensis Leaf Extract, Citrus Junos Seed Extract, Ziziphus Jujuba Fruit Extract, Eucheuma Serra/Grateloupia Sparsa/Saccharina Angustata/Ulva Linza/Undaria Pinnatifida Extract, Curcuma Longa (Turmeric) Rhizome Extract, Polyquaternium-51, Saccharina Angustata/Undaria Pinnatifida Extract, Chlorella Vulgaris Extract, Ppg-17, Stearyl Alcohol, Beheneth-30, Alcohol, Carbomer, Cellulose Gum, Trisodium Edta, Hdi/Trimethylol Hexyllactone Crosspolymer, Sodium Citrate, Bht, Sodium Metaphosphate, Potassium Hydroxide, Citric Acid, Tocopherol, Ppg-3 Dipivalate, Sodium Metabisulfite, Phenoxyethanol, Fragrance, Iron Oxides.']",75.0,Skincare,Moisturizers
P468411,SKINPOWER Cream,6084,SK-II,3361,4.1878,442.0,"['Water, Glycerin, Galactomyces Ferment Filtrate, Isohexadecane, Niacinamide, Isopropyl Isostearate, Butylene Glycol, Butyrospermum Parkii (Shea) Butter, Caprylic/Capric Triglyceride, Pentylene Glycol, Dimethicone, Phytosteryl/Behenyl/Octyldodecyl Lauroyl Glutamate, Vinyl Dimethicone/Methicone Silsesquioxane Crosspolymer, Stearyl Alcohol, Cetyl Alcohol, Sodium Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Behenyl Alcohol, Panthenol, Tocopheryl Acetate, Benzyl Alcohol, Dimethiconol, Peg-100 Stearate, Cetearyl Alcohol, Cetearyl Glucoside, Polysorbate 80, Polymethylsilsesquioxane, Methylparaben, Disodium Edta, Fragrance, Paeonia Albiflora Root Extract, Palmitic Acid, Stearic Acid, Propylparaben, Ethylparaben, Sorbitan Oleate, Peg-7 Glyceryl Cocoate, Sodium Hydroxide, Houttuynia Cordata Extract, Palmitoyl Pentapeptide-4, Methylsilanol Tri-Peg-8 Glyceryl Cocoate, Zantedeschia Aethiopica Flower/Stem Extract, Polyquaternium-7, Methicone, Ci 77891, Ci 77492.']",255.0,Skincare,Moisturizers
P442839,Barrier+ Triple Lipid-Peptide Lotion Moisturizer,6289,Skinfix,25515,4.6503,569.0,"['Water, Dicaprylyl Carbonate, Caprylic/Capric Triglyceride, Glycerin, Propanediol, Caprylyl Caprylate/Caprate, Jojoba Oil/Macadamia Seed Oil Esters, Behenyl Alcohol, Glyceryl Stearate, Butyrospermum Parkii (Shea) Butter, Lecithin, Stearyl Alcohol, Nylon-11, Dicaprylyl Ether, Sodium Hyaluronate, Oryza Sativa (Rice) Bran Extract, Glycine Soja (Soybean) Seed Extract, Squalene, Hydrolyzed Rice Protein, Hydrogenated Vegetable Oil, Glycine Soja (Soybean) Sterols, Phytosteryl Canola Glycerides, Chondrus Crispus Extract, Phytosteryl Macadamiate, Phytosterols, Aloe Barbadensis Leaf Juice, Rosmarinus Officinalis (Rosemary) Leaf Extract, Helianthus Annuus (Sunflower) Extract, Ethylhexylglycerin, Tocopherol, Dilinoleic Acid/Propanediol Copolymer, Pentylene Glycol, Trisodium Ethylenediamine Disuccinate, Gluconolactone, Sodium Benzoate, Xanthan Gum, Phenoxyethanol, Potassium Sorbate, Citric Acid.']",42.0,Skincare,Moisturizers
P442843,Eczema+ Dermatitis Face Balm,6289,Skinfix,16974,4.2109,460.0,"['Allantoin, Beeswax, Butyrospermum Parkii (Shea) Butter, Glycine Soja (Soybean) Oil, Paraffin, Petrolatum, Prunus Amygdalus Dulcis (Sweet Almond) Oil, Simmondsia Chinensis (Jojoba) Seed Oil, Tocopherol.']",29.0,Skincare,Moisturizers
P476415,Acne+ 2% BHA + Azelaic Acid + Niacinamide + AHA Cleanser,6289,Skinfix,36209,4.5648,432.0,"['Salicylic Acid 2%, Aqua (Water, Eau), Cocamidopropyl Hydroxysultaine, Stearyl Alcohol, Propanediol, Disodium Cocoyl Glutamate, Glycolic Acid, Bentonite, Niacinamide, Sodium Hydroxide, Azelaic Acid, Camellia Sinensis Leaf Extract, Tocopherol, Glycerin, Ethylhexylglycerin, Polydextrose, Dextrin, Amylopectin, Sodium Cocoyl Glutamate, Xanthan Gum, Sodium Chloride, Citric Acid, Potassium Sorbate, Phenoxyethanol, Sodium Benzoate.']",35.0,Skincare,Cleansers
P450633,Gentle Cleansing Oil Makeup Remover,6307,Sulwhasoo,31523,4.4532,406.0,"['C12-15 Alkyl Benzoate, Pentaerythrityl Tetraethylhexanoate, Isopropyl Palmitate, Pentaerythrityl Tetraisostearate, Caprylic/Capric Triglyceride, Peg-20 Glyceryl Triisostearate, Peg-8 Isostearate, Cocos Nucifera (Coconut) Oil, Fragrance / Parfum, Dextrin Palmitate, Limonene, Glyceryl Behenate/Eicosadioate, Coco-Caprylate/Caprate, Squalane, Linalool, Water / Aqua / Eau, Butylene Glycol, Prunus Armeniaca (Apricot) Kernel Oil, Pinus Koraiensis Seed Oil, Sesamum Indicum (Sesame) Seed Oil, Camellia Japonica Seed Oil, Coix Lacryma-Jobi Ma-Yuen Seed Extract, Citrus Unshiu Peel Extract, Castanea Crenata (Chestnut) Shell Extract, Spirodela Polyrhiza Extract, Prunus Mume Seed Extract, Nelumbo Nucifera Seed Extract.']",40.0,Skincare,Cleansers
P481833,Concentrated Ginseng Renewing Cream,6307,Sulwhasoo,3616,4.4766,342.0,"['Water / Aqua / Eau, Glycerin, Squalane, Butylene Glycol, Cyclopentasiloxane, Trehalose, Limnanthes Alba (Meadowfoam) Seed Oil, Glyceryl Stearate, Phytosteryl Isostearyl Dimer Dilinoleate, Octyldodecyl Myristate, Cyclohexasiloxane, Peg-40 Stearate, Phytosteryl/Behenyl/Octyldodecyl Lauroyl Glutamate, Helianthus Annuus (Sunflower) Seed Oil, Jojoba Esters, Stearic Acid, Propanediol, Peg-100 Stearate, Palmitic Acid, Methoxy Peg-114/Polyepsilon Caprolactone, Mangifera Indica (Mango) Seed Butter, Polyacrylate-13, Glycine Soja (Soybean) Oil, Peg-30 Dipolyhydroxystearate, Cetyl Peg/Ppg-10/1 Dimethicone, Phenoxyethanol, Glyceryl Linoleate, Cetearyl Alcohol, Dimethicone, Hydrogenated Vegetable Oil, Glycine Soja (Soybean) Sterols, Propylene Glycol, Polyisobutene, Acetyl Glucosamine, Polyquaternium-51, Hexyl Laurate, Panax Ginseng Root Extract, Tocopherol, Hydrolyzed Ginseng Saponins (Enzyme-Treated Red Ginseng Saponins), Copernicia Cerifera (Carnauba) Wax / Copernicia Cerifera Cera / Cire De Carnauba, Tocopheryl Linoleate, 1,2-Hexanediol, Pantethine, Salicylic Acid, Dimethiconol, Glyceryl Linolenate, Alcohol, Persea Gratissima (Avocado) Oil, Fragrance / Parfum, Ethylhexylglycerin, Glyceryl Arachidonate, Gardenia Florida Fruit Extract, Lauryl Peg/Ppg-18/18 Methicone, Vitis Vinifera (Grape) Leaf Extract, Polysorbate 20, Sorbitan Isostearate, Beta-Glucan, Disodium Edta, Retinol, Perilla Ocymoides Seed Extract, Dextrin, Phytosphingosine, Sodium Hyaluronate, Isostearyl Alcohol, Dodecene, Sodium Chloride, Ascorbyl Palmitate, Hydrogenated Palm Glycerides Citrate, Honey / Mel / Miel, Myristic Acid, Arachidic Acid, Alpha-Isomethyl Ionone, Limonene, Hydrogenated Lecithin, Rehmannia Glutinosa Root Extract, Glycyrrhiza Uralensis (Licorice) Root Extract, Bht, Linalool, Panax Ginseng Flower Extract, Benzyl Benzoate, Hexyl Cinnamal, Paeonia Lactiflora Root Extract, Lilium Candidum Bulb Extract, Polygonatum Odoratum Rhizome Extract, Eugenol, Nelumbo Nucifera Flower Extract, Sodium Polyaspartate, Tbhq, Caprylyl Glycol, Sodium Methyl Stearoyl Taurate, Acetyl Heptapeptide-4, Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate, Acetyl Hexapeptide-8, Sodium Hydroxide, Acetyl Octapeptide-3.']",260.0,Skincare,Moisturizers
P450632,Gentle Cleansing Foam Hydrating Makeup Remover,6307,Sulwhasoo,22064,4.5596,277.0,"['Water / Aqua / Eau, Potassium Cocoyl Glycinate, Disodium Cocoamphodiacetate, Cocamidopropyl Betaine, Acrylates/Beheneth-25 Methacrylate Copolymer, Peg-200 Hydrogenated Glyceryl Palmate, Sodium Chloride, Pentylene Glycol, 1,2-Hexanediol, Sodium Methyl Cocoyl Taurate, Caprylyl/Capryl Glucoside, Peg-7 Glyceryl Cocoate, Fragrance / Parfum, Isostearic Acid, Potassium Hydroxide, Butylene Glycol, Limonene, Disodium Edta, Ethylhexylglycerin, Sodium Benzoate, Tetrasodium Edta, Coix Lacryma-Jobi Ma-Yuen Seed Extract, Citrus Unshiu Peel Extract, Castanea Crenata (Chestnut) Shell Extract, Linalool, Spirodela Polyrhiza Extract, Dioscorea Japonica Root Extract, Dextrin, Theobroma Cacao (Cocoa) Extract, Rubus Idaeus (Raspberry) Fruit Extract, Ulmus Davidiana Root Extract, Salicornia Herbacea E.']",38.0,Skincare,Cleansers
P483708,Mini Essential Comfort Firming Cream,6307,Sulwhasoo,3008,4.5019,257.0,"['Water / Aqua / Eau, Butylene Glycol, Glycerin, Butylene Glycol Dicaprylate/Dicaprate, Cetyl Ethylhexanoate, Caprylic/Capric Triglyceride, Cyclopentasiloxane, Diisostearyl Malate, 1,2-Hexanediol, Glyceryl Stearate, Polyglyceryl-3 Methylglucose Distearate, Cyclohexasiloxane, Peg-100 Stearate, Cetearyl Alcohol, Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Polyacrylate-13, Polymethylsilsesquioxane, Polyisobutene, Fragrance / Parfum, Honey / Mel / Miel, Ziziphus Jujuba Fruit Extract, Glyceryl Caprylate, Limonene, Lycium Chinense Fruit Extract, Sorbitan Isostearate, Propanediol, Ethylhexylglycerin, Disodium Edta, Adenosine, Polysorbate 20, Pueraria Lobata Root Extract, Polysorbate 60, Dioscorea Japonica Root Extract, Crataegus Pinnatifida Fruit Extract, Linalool, Narcissus Tazetta Bulb Extract, Pueraria Thunbergiana Flower/Leaf/Stem Extract, Citronellol, Dextrin, Theobroma Cacao (Cocoa) Extract, Morus Alba Leaf Extract, Citral, Geraniol, Rehmannia Glutinosa Root Extract, Glycyrrhiza Uralensis (Licorice) Root Extract, Paeonia Lactiflora Root Extract, Lilium Candidum Bulb Extract, Polygonatum Odoratum Rhizome Extract, Benzyl Benzoate, Nelumbo Nucifera Flower Extract, Hydrolyzed Soybean Extract, Tocopherol.']",28.0,Skincare,Moisturizers
P483692,Essential Comfort Firming Cream,6307,Sulwhasoo,2534,4.5019,257.0,"['Water / Aqua / Eau, Butylene Glycol, Glycerin, Butylene Glycol Dicaprylate/Dicaprate, Cetyl Ethylhexanoate, Caprylic/Capric Triglyceride, Cyclopentasiloxane, Diisostearyl Malate, 1,2-Hexanediol, Glyceryl Stearate, Polyglyceryl-3 Methylglucose Distearate, Cyclohexasiloxane, Peg-100 Stearate, Cetearyl Alcohol, Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Polyacrylate-13, Polymethylsilsesquioxane, Polyisobutene, Fragrance / Parfum, Honey / Mel / Miel, Ziziphus Jujuba Fruit Extract, Glyceryl Caprylate, Limonene, Lycium Chinense Fruit Extract, Sorbitan Isostearate, Propanediol, Ethylhexylglycerin, Disodium Edta, Adenosine, Polysorbate 20, Pueraria Lobata Root Extract, Polysorbate 60, Dioscorea Japonica Root Extract, Crataegus Pinnatifida Fruit Extract, Linalool, Narcissus Tazetta Bulb Extract, Pueraria Thunbergiana Flower/Leaf/Stem Extract, Citronellol, Dextrin, Theobroma Cacao (Cocoa) Extract, Morus Alba Leaf Extract, Citral, Geraniol, Rehmannia Glutinosa Root Extract, Glycyrrhiza Uralensis (Licorice) Root Extract, Paeonia Lactiflora Root Extract, Lilium Candidum Bulb Extract, Polygonatum Odoratum Rhizome Extract, Benzyl Benzoate, Nelumbo Nucifera Flower Extract, Hydrolyzed Soybean Extract, Tocopherol.']",120.0,Skincare,Moisturizers
P455242,Super Amino Gel Cleanser,6247,Summer Fridays,30871,4.0833,312.0,"['Aqua/Water/Eau, Cocamidopropyl Betaine, Disodium Cocoamphodiacetate, Coco-Glucoside, Glycerin, Sodium Lauroamphoacetate, Polyacrylate Crosspolymer-6, Arginine, Aspartic Acid, PCA, Alanine, Serine, Valine, Proline, Threonine, Isoleucine, Histidine, Phenylalanine, Glycine, Aloe Barbadensis Leaf Juice, Tocopheryl Acetate, Sea Salt/Maris Sal/Sel Marin, Sodium PCA, Helianthus Annuus (Sunflower) Seed Oil, Sodium Lactate, Phytosteryl/Octyldodecyl Lauroyl Glutamate, Tetrasodium Glutamate Diacetate, Potassium Sorbate, Sodium Benzoate, Fragrance/Parfum, Limonene.']",35.0,Skincare,Cleansers
P476028,Heavenly Sixteen All-In-One Face Oil,6247,Summer Fridays,46744,4.4507,213.0,"['Helianthus Annuus (Sunflower) Seed Oil, Vitus Vinifera (Grape) Seed Oil, Limnanthes Alba (Meadowfoam) Seed Oil, Rosa Canina Seed Oil, Hippophae Rhamnoides Fruit Oil, Squalane, Olea Europaea (Olive) Fruit Oil, Tocopherol, Plukenetia Volubilis Seed Oil, Vaccinium Macrocarpon (Cranberry) Seed Oil, Punica Granatum Seed Oil, Ribes Nigrum (Black Currant) Seed Oil, Camellia Japonica Seed Oil, Brassica Oleracea Italica (Broccoli) Seed Oil, Opuntia Ficus-Indica Seed Oil, Cucumis Sativus (Cucumber) Seed Oil, Citrullus Lanatus (Watermelon) Seed Oil, Cannabis Sativa Seed Oil, Avena Sativa (Oat) Kernel Extract.']",55.0,Skincare,Moisturizers
P309306,Juno Antioxidant + Superfood Face Oil,6073,Sunday Riley,69459,4.3299,585.0,"['Rubus Fruticosus (Cold Pressed Blackberry) Seed Oil, Vaccinium Corymbosum (Cold Pressed Blueberry) Seed Oil, Vitis Vinifera (Cold Pressed Chardonnay Grape Seed Oil) Seed Oil, Vaccinium Macrocarpon (Cold Pressed Cranberry) Seed Oil, Rubus Idaeus (Cold Pressed Red Raspberry) Seed Oil, Daucus Carota Sativa (Cold Pressed Wild Carrot) Seed Oil, Nigella Sativa (Cold Pressed Black Cumin) Seed Oil, Brassica Oleracea Italic (Cold Pressed Broccoli) Seed Oil, Limnanthes Alba (Meadowfoam) Seed Oil.']",72.0,Skincare,Moisturizers
P482551,C.E.O. Afterglow Brightening Vitamin C Moisturizer,6073,Sunday Riley,16576,4.666,527.0,"['Water/Eau/Aqua, Dimethicone, Neopentyl Glycol Diethylhexanoate, Tetrahexyldecyl Ascorbate, Polyglycerin-6, Propanediol, Phenyl Trimethicone, Glycerin, Hydroxyethyl Acrylate/ Sodium Acryloyldimethyl Taurate Copolymer, Sodium Hyaluronate Crosspolymer, Ergothioneine, Xanthophyll, Allantoin, Citrus Aurantium Amara (Neroli) Oil, Sodium Acryloyldimethyltaurate/VP Crosspolymer, Mannitol, Pentylene Glycol, Isododecane, Dimethicone Crosspolymer, Sodium Phytate, Pentaerythrityl Tetra-di-t-butyl Hydroxyhydrocinnamate, Benzotriazolyl Dodecyl p-Cresol, Polymethylsilsesquioxane, Ammonium Acryloyldimethyltaurate/Beheneth-25 Methacrylate Crosspolymer, Carthamus Tinctorius (Safflower) Seed Oil, Citrus Aurantium Dulcis (Sweet Orange) Peel Oil, Phenoxyethanol, Caprylyl Glycol, Chlorphenesin, Ethylhexylglycerin, Citric Acid, Polysorbate 60, Sorbitan Isostearate.']",65.0,Skincare,Moisturizers
P483076,C.E.O. Afterglow Brightening Vitamin C Moisturizer,6073,Sunday Riley,2817,4.666,527.0,"['Water/Eau/Aqua, Dimethicone, Neopentyl Glycol Diethylhexanoate, Tetrahexyldecyl Ascorbate, Polyglycerin-6, Propanediol, Phenyl Trimethicone, Glycerin, Hydroxyethyl Acrylate/ Sodium Acryloyldimethyl Taurate Copolymer, Sodium Hyaluronate Crosspolymer, Ergothioneine, Xanthophyll, Allantoin, Citrus Aurantium Amara (Neroli) Oil, Sodium Acryloyldimethyltaurate/VP Crosspolymer, Mannitol, Pentylene Glycol, Isododecane, Dimethicone Crosspolymer, Sodium Phytate, Pentaerythrityl Tetra-di-t-butyl Hydroxyhydrocinnamate, Benzotriazolyl Dodecyl p-Cresol, Polymethylsilsesquioxane, Ammonium Acryloyldimethyltaurate/Beheneth-25 Methacrylate Crosspolymer, Carthamus Tinctorius (Safflower) Seed Oil, Citrus Aurantium Dulcis (Sweet Orange) Peel Oil, Phenoxyethanol, Caprylyl Glycol, Chlorphenesin, Ethylhexylglycerin, Citric Acid, Polysorbate 60, Sorbitan Isostearate.']",22.0,Skincare,Moisturizers
P402014,Blue Moon Clean-Rinse Cleansing Balm,6073,Sunday Riley,15699,4.2717,276.0,"['Caprylic/Capric Triglyceride, Sucrose Laurate, Jojoba Esters, Acacia Decurrens Flower Wax, Glycerin,  Helianthus Annuus (Sunflower) Seed Wax, Polyglycerin-3, Glyceryl behenate, C10-18 Triglycerides, Theobroma Cacao (Cocoa) Seed Butter, PEG-8 beeswax, Cetyl Alcohol , Ceteth-20, Steareth-20, Polyglyceryl-6, Polyglyceryl-3 Beeswaxl, Squalene, Tangerine (Citrus Tangerina) Oil, Citrus sinensis (Sweet Orange) Oil, Tanacetum annuum (Blue Tansy) Leaf Oil, Matricaria recutita (German Chamomile) Essential Oil,  Vanilla planifolia fruit extract, Ylang ylang (Canaga Odorata) Flower Oil, Citrus aurantium var. Amara (Neroli) Flower Oil, Anthemis nobilis (Chamomile Roman) Flower Oil, Phenoxyethanol, Moringa Oil/ Hydrogenated Moringa Oil Esters (Moringa Butter), Chlorphenesin, Caprylyl Glycol.']",50.0,Skincare,Cleansers
P466154,Daily Dose Vitamin C + SPF 40 Sunscreen Serum PA+++,5987,Supergoop!,41804,3.6736,573.0,"['Water (Aqua), 3-O-Ethyl Ascorbic Acid, C13-15 Alkane, Glycerin, Polyglyceryl-6 Polyricinoleate, Polyglyceryl-6 Polyhydroxystearate, Octyldodecyl Citrate Crosspolymer, Niacinamide, Phenethyl Benzoate, Polyester-25, Silica, Terminalia Ferdinandiana Fruit Extract, Rosa Centifolia Flower Extract, Jasminum Officinale (Jasmine) Flower Extract, Bellis Perennis (Daisy) Flower Extract, Hydrolyzed Sodium Hyaluronate, Sodium Hyaluronate, Pseudoalteromonas Ferment Extract, Glyceryl Caprylate, Disteardimonium Hectorite, Xanthan Gum, Polyglyceryl-2 Isostearate, Magnesium Sulfate, Sodium Chloride, Citric Acid, Trisodium Ethylenediamine Disuccinate, Sodium Citrate, Pentylene Glycol, Propanediol, Caprylyl Glycol, Ethylhexylglycerin, Chlorphenesin.']",46.0,Skincare,Sunscreen
P463353,CC Screen 100% Mineral CC Cream SPF 50 PA++++,5987,Supergoop!,37695,3.4004,527.0,"['Water, C12-15 Alkyl Benzoate, Butyloctyl Salicylate, Isododecane, Propanediol, Glycerin, Cetyl Diglyceryl Tris(Trimethylsiloxy)silylethyl Dimethicone, 1,2-Hexanediol, Pyrus Malus (Apple) Fruit Extract, Sodium Chloride, Silica, Triethoxycaprylylsilane, Dimethicone/Vinyl Dimethicone Crosspolymer, Mica, Titanium Dioxide, Iron Oxides, Hydroxyacetophenone, Diethylhexyl Syringylidenemalonate, Trisodium Ethylenediamine Disuccinate, Chlorphenesin, Xanthan Gum, Chondrus Crispus Extract, Caprylic/Capric Triglyceride, Tin Oxide, Sodium Hyaluronate, Tocopherol.']",44.0,Skincare,Moisturizers
P429953,Glow Stick Sunscreen SPF 50 PA++++,5987,Supergoop!,72075,3.6587,501.0,"['C12-15 Alkyl Benzoate , Calendula Officinalis Extract, Calophyllum Inophyllum Seed Oil, Caprylic/Capric Triglyceride, Dibutyl Ethylhexanol Glutamide, Dibutyl Lauroyl Glutamide, Dicaprylyl Carbonate, Diethylhexyl Syringylidenemalonate, Helianthus Annuus (Sunflower) Seed Oil, Isododecane, Isohexadecane, Limnanthes Alba (Meadowfoam) Seed Oil, Mauritia Flexuosa Fruit Oil, Octyldodecanol, Pentaclethra Macroloba Oil, Polyester-8, Tocopherol, Avobenzone 3%, Octisalate 5%, Octocrylene 10%']",26.0,Skincare,Sunscreen
P470057,Mineral Sheerscreen Sunscreen SPF 30 PA+++,5987,Supergoop!,21689,3.9473,455.0,"['Zinc Oxide 17.5%, Water, Isododecane, Caprylic/Capric Triglyceride, Butyloctyl Salicylate, Propanediol, Glycerin, Squalane, Trioctyldodecyl Citrate, Polyglycerin-3, Polyclyceryl-3 Lactate/Laurate, Polysilicone-11, Cetearyl Alcohol, Glyceryl Stearate, Sodium Stearoyl Glutamate, Butylene Glycol, Xanthan Gum, Polyacrylate Crosspolymer-6, Isostearic Acid, Lecithin, Polyglyceryl-3 Polyricinoleate, Polyhydroxystearic Acid, Caprylhydroxamic Acid, Citric Acid, Aloe Barbadensis Leaf Juice, Lespedeza Capitata Leaf/Stem Extract, Maltodextrin, Sodium Hyaluronate']",38.0,Skincare,Sunscreen
P482321,Mini Mineral Sheerscreen Sunscreen SPF 30 PA+++,5987,Supergoop!,4572,3.9473,455.0,"['Zinc Oxide 17.5%, Water, Isododecane, Caprylic/Capric Triglyceride, Butyloctyl Salicylate, Propanediol, Glycerin, Squalane, Trioctyldodecyl Citrate, Polyglycerin-3, Polyclyceryl-3 Lactate/Laurate, Polysilicone-11, Cetearyl Alcohol, Glyceryl Stearate, Sodium Stearoyl Glutamate, Butylene Glycol, Xanthan Gum, Polyacrylate Crosspolymer-6, Isostearic Acid, Lecithin, Polyglyceryl-3 Polyricinoleate, Polyhydroxystearic Acid, Caprylhydroxamic Acid, Citric Acid, Aloe Barbadensis Leaf Juice, Lespedeza Capitata Leaf/Stem Extract, Maltodextrin, Sodium Hyaluronate.']",22.0,Skincare,Sunscreen
P454387,Glow Oil Body Sunscreen SPF 50 PA++++,5987,Supergoop!,42598,3.947,396.0,"['Avobenzone 3%, Homosalate 10%, Octisalate 5%, Octocrylene 10%, Caprylic/Capric Triglyceride, Alcohol, Octyldodecanol, C12-15 Alkyl Benzoate, Polyester-8, Polyamide-3, Lauryl Lactate, Isodecyl Neopentanoate, Diisopropyl Sebacate, Diethylhexyl Syringylidenemalonate, Tocopherol, Glycine Soja (Soybean) Oil, Vitis Vinifera (Grape) Seed Oil, Raphanus Sativus (Radish) Seed Oil, Limnanthes Alba (Meadowfoam) Seed Oil, Helianthus Annuus (Sunflower) Seed Oil, Cocos Nucifera (Coconut) Oil, Butyrospermum Parkii (Shea) Butter, Argania Spinosa Kernel Oil, Pentaerythrityl Tetra-di-t-butyl Hydroxyhydrocinnamate, Alaria Esculenta Extract, t-Butyl Alcohol, Cucumis Sativus (Cucumber) Fruit Extract,  Denatonium Benzoate, Citric Acid.']",38.0,Skincare,Sunscreen
P482323,(Re) Setting Refreshing Mist SPF 40,5987,Supergoop!,32091,3.6649,379.0,"['Avobenzone 2.9%, Homosalate 9.8%, Octisalate 4.9%, Octocrylene 9.5%, Alcohol Denat., Bisabolol, Brassica Campestris/Aleurites Fordi Oil Copolymer, Butyloctyl Salicylate, Caprylic/Capric Triglyceride, Capryloyl Glycerin/Sebacic Acid Copolymer, Dicaprylyl Carbonate, Diethylhexyl Syringylidenemalonate, Diheptyl Succinate, Diisooctyl Succinate, Ethyl Ferulate, Isododecane, Lauroyl Lysine, Mentha Piperita (Peppermint) Oil, Mentha Viridis (Spearmint) Leaf Oil, Nylon-12, PVP, Rosmarinus Officinalis (Rosemary) Leaf Oil, Silica Caprylyl Silylate.']",34.0,Skincare,Sunscreen
